Effective Radius [µm], Depth [m], IWC [g/m³], LW RF [W/m²]
2.050528e+01,1.882731e+02,4.950315e-03,7.526900e+00
2.202497e+01,2.130889e+02,4.832863e-03,7.645600e+00
2.202497e+01,3.614700e+02,2.849003e-03,7.443900e+00
2.202497e+01,4.566190e+02,2.255336e-03,7.378200e+00
2.202497e+01,5.281362e+02,1.949931e-03,7.320600e+00
2.202497e+01,5.847576e+02,1.761121e-03,7.288500e+00
2.202497e+01,6.305091e+02,1.633330e-03,7.263000e+00
2.202497e+01,6.676291e+02,1.542517e-03,7.239800e+00
2.202497e+01,6.974970e+02,1.476464e-03,7.214700e+00
2.202497e+01,7.210147e+02,1.428305e-03,7.206800e+00
2.202497e+01,7.387889e+02,1.393942e-03,7.199500e+00
2.202497e+01,7.512273e+02,1.370862e-03,7.189300e+00
2.202497e+01,7.585924e+02,1.357553e-03,7.190900e+00
2.202497e+01,7.610316e+02,1.353202e-03,7.185900e+00
2.202497e+01,7.585924e+02,1.357553e-03,7.190900e+00
2.202497e+01,7.512273e+02,1.370862e-03,7.189300e+00
2.202497e+01,7.387889e+02,1.393942e-03,7.199500e+00
2.202497e+01,7.210147e+02,1.428305e-03,7.206800e+00
2.202497e+01,6.974970e+02,1.476464e-03,7.214700e+00
2.202497e+01,6.676291e+02,1.542517e-03,7.239800e+00
2.202497e+01,6.305091e+02,1.633330e-03,7.263000e+00
2.202497e+01,5.847576e+02,1.761121e-03,7.288500e+00
2.202497e+01,5.281362e+02,1.949931e-03,7.320600e+00
2.202497e+01,4.566190e+02,2.255336e-03,7.378200e+00
2.202497e+01,3.614700e+02,2.849003e-03,7.443900e+00
2.202497e+01,2.130889e+02,4.832863e-03,7.645600e+00
2.360887e+01,2.409358e+02,4.695423e-03,7.737700e+00
2.360887e+01,4.087076e+02,2.767982e-03,7.548500e+00
2.360887e+01,5.162909e+02,2.191197e-03,7.457900e+00
2.360887e+01,5.971542e+02,1.894478e-03,7.406800e+00
2.360887e+01,6.611750e+02,1.711038e-03,7.367800e+00
2.360887e+01,7.129053e+02,1.586880e-03,7.340900e+00
2.360887e+01,7.548762e+02,1.498650e-03,7.318800e+00
2.360887e+01,7.886474e+02,1.434475e-03,7.303000e+00
2.360887e+01,8.152384e+02,1.387686e-03,7.284500e+00
2.360887e+01,8.353353e+02,1.354301e-03,7.273600e+00
2.360887e+01,8.493992e+02,1.331877e-03,7.266000e+00
2.360887e+01,8.577269e+02,1.318946e-03,7.266800e+00
2.360887e+01,8.604848e+02,1.314718e-03,7.259700e+00
2.360887e+01,8.577269e+02,1.318946e-03,7.266800e+00
2.360887e+01,8.493992e+02,1.331877e-03,7.266000e+00
2.360887e+01,8.353353e+02,1.354301e-03,7.273600e+00
2.360887e+01,8.152384e+02,1.387686e-03,7.284500e+00
2.360887e+01,7.886474e+02,1.434475e-03,7.303000e+00
2.360887e+01,7.548762e+02,1.498650e-03,7.318800e+00
2.360887e+01,7.129053e+02,1.586880e-03,7.340900e+00
2.360887e+01,6.611750e+02,1.711038e-03,7.367800e+00
2.360887e+01,5.971542e+02,1.894478e-03,7.406800e+00
2.360887e+01,5.162909e+02,2.191197e-03,7.457900e+00
2.360887e+01,4.087076e+02,2.767982e-03,7.548500e+00
2.360887e+01,2.409358e+02,4.695423e-03,7.737700e+00
2.525719e+01,2.720047e+02,4.542737e-03,7.774200e+00
2.525719e+01,4.614110e+02,2.677972e-03,7.578200e+00
2.525719e+01,5.828673e+02,2.119944e-03,7.500600e+00
2.525719e+01,6.741580e+02,1.832873e-03,7.441200e+00
2.525719e+01,7.464343e+02,1.655398e-03,7.398600e+00
2.525719e+01,8.048354e+02,1.535278e-03,7.372900e+00
2.525719e+01,8.522185e+02,1.449917e-03,7.345200e+00
2.525719e+01,8.903445e+02,1.387829e-03,7.324900e+00
2.525719e+01,9.203645e+02,1.342562e-03,7.309600e+00
2.525719e+01,9.430529e+02,1.310262e-03,7.300300e+00
2.525719e+01,9.589304e+02,1.288567e-03,7.293200e+00
2.525719e+01,9.683319e+02,1.276056e-03,7.285800e+00
2.525719e+01,9.714455e+02,1.271966e-03,7.283500e+00
2.525719e+01,9.683319e+02,1.276056e-03,7.285800e+00
2.525719e+01,9.589304e+02,1.288567e-03,7.293200e+00
2.525719e+01,9.430529e+02,1.310262e-03,7.300300e+00
2.525719e+01,9.203645e+02,1.342562e-03,7.309600e+00
2.525719e+01,8.903445e+02,1.387829e-03,7.324900e+00
2.525719e+01,8.522185e+02,1.449917e-03,7.345200e+00
2.525719e+01,8.048354e+02,1.535278e-03,7.372900e+00
2.525719e+01,7.464343e+02,1.655398e-03,7.398600e+00
2.525719e+01,6.741580e+02,1.832873e-03,7.441200e+00
2.525719e+01,5.828673e+02,2.119944e-03,7.500600e+00
2.525719e+01,4.614110e+02,2.677972e-03,7.578200e+00
2.525719e+01,2.720047e+02,4.542737e-03,7.774200e+00
2.671291e+01,3.064448e+02,4.255550e-03,7.669200e+00
2.671291e+01,5.198329e+02,2.508674e-03,7.493700e+00
2.671291e+01,6.566674e+02,1.985923e-03,7.407000e+00
2.671291e+01,7.595169e+02,1.717001e-03,7.350200e+00
2.671291e+01,8.409446e+02,1.550746e-03,7.304000e+00
2.671291e+01,9.067401e+02,1.438219e-03,7.271900e+00
2.671291e+01,9.601227e+02,1.358255e-03,7.242400e+00
2.671291e+01,1.003076e+03,1.300092e-03,7.221400e+00
2.671291e+01,1.036897e+03,1.257686e-03,7.205800e+00
2.671291e+01,1.062458e+03,1.227428e-03,7.190000e+00
2.671291e+01,1.080346e+03,1.207105e-03,7.181900e+00
2.671291e+01,1.090938e+03,1.195385e-03,7.179100e+00
2.671291e+01,1.094446e+03,1.191554e-03,7.174500e+00
2.671291e+01,1.090938e+03,1.195385e-03,7.179100e+00
2.671291e+01,1.080346e+03,1.207105e-03,7.181900e+00
2.671291e+01,1.062458e+03,1.227428e-03,7.190000e+00
2.671291e+01,1.036897e+03,1.257686e-03,7.205800e+00
2.671291e+01,1.003076e+03,1.300092e-03,7.221400e+00
2.671291e+01,9.601227e+02,1.358255e-03,7.242400e+00
2.671291e+01,9.067401e+02,1.438219e-03,7.271900e+00
2.671291e+01,8.409446e+02,1.550746e-03,7.304000e+00
2.671291e+01,7.595169e+02,1.717001e-03,7.350200e+00
2.671291e+01,6.566674e+02,1.985923e-03,7.407000e+00
2.671291e+01,5.198329e+02,2.508674e-03,7.493700e+00
2.671291e+01,3.064448e+02,4.255550e-03,7.669200e+00
2.226585e+01,3.101956e+02,2.191180e-03,4.999800e+00
2.226585e+01,5.261955e+02,1.291715e-03,4.877800e+00
2.226585e+01,6.647049e+02,1.022551e-03,4.823500e+00
2.226585e+01,7.688132e+02,8.840826e-04,4.785400e+00
2.226585e+01,8.512376e+02,7.984779e-04,4.755500e+00
2.226585e+01,9.178384e+02,7.405382e-04,4.735600e+00
2.226585e+01,9.718744e+02,6.993645e-04,4.717800e+00
2.226585e+01,1.015353e+03,6.694166e-04,4.701800e+00
2.226585e+01,1.049588e+03,6.475819e-04,4.693900e+00
2.226585e+01,1.075462e+03,6.320020e-04,4.682300e+00
2.226585e+01,1.093569e+03,6.215377e-04,4.679900e+00
2.226585e+01,1.104291e+03,6.155032e-04,4.673800e+00
2.226585e+01,1.107841e+03,6.135304e-04,4.674400e+00
2.226585e+01,1.104291e+03,6.155032e-04,4.673800e+00
2.226585e+01,1.093569e+03,6.215377e-04,4.679900e+00
2.226585e+01,1.075462e+03,6.320020e-04,4.682300e+00
2.226585e+01,1.049588e+03,6.475819e-04,4.693900e+00
2.226585e+01,1.015353e+03,6.694166e-04,4.701800e+00
2.226585e+01,9.718744e+02,6.993645e-04,4.717800e+00
2.226585e+01,9.178384e+02,7.405382e-04,4.735600e+00
2.226585e+01,8.512376e+02,7.984779e-04,4.755500e+00
2.226585e+01,7.688132e+02,8.840826e-04,4.785400e+00
2.226585e+01,6.647049e+02,1.022551e-03,4.823500e+00
2.226585e+01,5.261955e+02,1.291715e-03,4.877800e+00
2.226585e+01,3.101956e+02,2.191180e-03,4.999800e+00
1.780594e+01,2.873405e+02,1.099598e-03,3.077100e+00
1.780594e+01,4.874256e+02,6.482201e-04,3.002100e+00
1.780594e+01,6.157296e+02,5.131458e-04,2.971100e+00
1.780594e+01,7.121672e+02,4.436585e-04,2.946300e+00
1.780594e+01,7.885186e+02,4.006996e-04,2.933300e+00
1.780594e+01,8.502123e+02,3.716237e-04,2.918800e+00
1.780594e+01,9.002669e+02,3.509615e-04,2.908800e+00
1.780594e+01,9.405424e+02,3.359328e-04,2.903000e+00
1.780594e+01,9.722550e+02,3.249755e-04,2.894800e+00
1.780594e+01,9.962226e+02,3.171571e-04,2.890300e+00
1.780594e+01,1.012995e+03,3.119058e-04,2.887600e+00
1.780594e+01,1.022927e+03,3.088775e-04,2.885900e+00
1.780594e+01,1.026216e+03,3.078875e-04,2.884500e+00
1.780594e+01,1.022927e+03,3.088775e-04,2.885900e+00
1.780594e+01,1.012995e+03,3.119058e-04,2.887600e+00
1.780594e+01,9.962226e+02,3.171571e-04,2.890300e+00
1.780594e+01,9.722550e+02,3.249755e-04,2.894800e+00
1.780594e+01,9.405424e+02,3.359328e-04,2.903000e+00
1.780594e+01,9.002669e+02,3.509615e-04,2.908800e+00
1.780594e+01,8.502123e+02,3.716237e-04,2.918800e+00
1.780594e+01,7.885186e+02,4.006996e-04,2.933300e+00
1.780594e+01,7.121672e+02,4.436585e-04,2.946300e+00
1.780594e+01,6.157296e+02,5.131458e-04,2.971100e+00
1.780594e+01,4.874256e+02,6.482201e-04,3.002100e+00
1.780594e+01,2.873405e+02,1.099598e-03,3.077100e+00
1.113934e+01,2.665997e+02,2.658845e-04,1.121900e+00
1.113934e+01,4.522423e+02,1.567406e-04,1.092000e+00
1.113934e+01,5.712851e+02,1.240794e-04,1.079700e+00
1.113934e+01,6.607618e+02,1.072773e-04,1.072300e+00
1.113934e+01,7.316019e+02,9.688975e-05,1.067100e+00
1.113934e+01,7.888425e+02,8.985917e-05,1.063400e+00
1.113934e+01,8.352841e+02,8.486302e-05,1.060000e+00
1.113934e+01,8.726524e+02,8.122905e-05,1.058400e+00
1.113934e+01,9.020759e+02,7.857956e-05,1.056100e+00
1.113934e+01,9.243135e+02,7.668906e-05,1.054400e+00
1.113934e+01,9.398755e+02,7.541928e-05,1.053900e+00
1.113934e+01,9.490901e+02,7.468704e-05,1.053100e+00
1.113934e+01,9.521419e+02,7.444766e-05,1.052800e+00
1.113934e+01,9.490901e+02,7.468704e-05,1.053100e+00
1.113934e+01,9.398755e+02,7.541928e-05,1.053900e+00
1.113934e+01,9.243135e+02,7.668906e-05,1.054400e+00
1.113934e+01,9.020759e+02,7.857956e-05,1.056100e+00
1.113934e+01,8.726524e+02,8.122905e-05,1.058400e+00
1.113934e+01,8.352841e+02,8.486302e-05,1.060000e+00
1.113934e+01,7.888425e+02,8.985917e-05,1.063400e+00
1.113934e+01,7.316019e+02,9.688975e-05,1.067100e+00
1.113934e+01,6.607618e+02,1.072773e-04,1.072300e+00
1.113934e+01,5.712851e+02,1.240794e-04,1.079700e+00
1.113934e+01,4.522423e+02,1.567406e-04,1.092000e+00
1.113934e+01,2.665997e+02,2.658845e-04,1.121900e+00
9.486440e-01,2.570460e+02,1.634684e-07,5.800000e-03
9.486440e-01,4.360360e+02,9.636566e-08,5.700000e-03
9.486440e-01,5.508128e+02,7.628526e-08,5.400000e-03
9.486440e-01,6.370830e+02,6.595514e-08,5.000000e-03
9.486440e-01,7.053845e+02,5.956878e-08,4.700000e-03
9.486440e-01,7.605739e+02,5.524630e-08,5.700000e-03
9.486440e-01,8.053512e+02,5.217463e-08,6.400000e-03
9.486440e-01,8.413804e+02,4.994042e-08,6.900000e-03
9.486440e-01,8.697495e+02,4.831149e-08,7.300000e-03
9.486440e-01,8.911902e+02,4.714919e-08,7.500000e-03
9.486440e-01,9.061945e+02,4.636852e-08,7.700000e-03
9.486440e-01,9.150789e+02,4.591833e-08,7.800000e-03
9.486440e-01,9.180213e+02,4.577115e-08,7.800000e-03
9.486440e-01,9.150789e+02,4.591833e-08,7.800000e-03
9.486440e-01,9.061945e+02,4.636852e-08,7.700000e-03
9.486440e-01,8.911902e+02,4.714919e-08,7.500000e-03
9.486440e-01,8.697495e+02,4.831149e-08,7.300000e-03
9.486440e-01,8.413804e+02,4.994042e-08,6.900000e-03
9.486440e-01,8.053512e+02,5.217463e-08,6.400000e-03
9.486440e-01,7.605739e+02,5.524630e-08,5.700000e-03
9.486440e-01,7.053845e+02,5.956878e-08,4.700000e-03
9.486440e-01,6.370830e+02,6.595514e-08,5.000000e-03
9.486440e-01,5.508128e+02,7.628526e-08,5.400000e-03
9.486440e-01,4.360360e+02,9.636566e-08,5.700000e-03
9.486440e-01,2.570460e+02,1.634684e-07,5.800000e-03
9.159725e-01,2.879040e+01,9.379031e-04,1.020300e+00
1.185055e+00,4.883815e+01,1.197332e-03,1.941700e+00
1.366122e+00,6.169372e+01,1.452066e-03,2.838900e+00
1.521836e+00,7.135640e+01,1.735517e-03,3.773500e+00
1.662292e+00,7.900651e+01,2.042761e-03,4.821600e+00
1.789822e+00,8.518798e+01,2.364881e-03,5.889600e+00
1.904291e+00,9.020326e+01,2.689898e-03,6.972900e+00
2.004611e+00,9.423871e+01,3.003441e-03,8.013300e+00
2.089352e+00,9.741618e+01,3.289743e-03,8.948500e+00
2.157058e+00,9.981764e+01,3.532943e-03,9.799400e+00
2.206438e+00,1.014982e+02,3.718564e-03,1.035410e+01
2.236489e+00,1.024933e+02,3.834980e-03,1.073620e+01
2.246578e+00,1.028229e+02,3.874655e-03,1.092470e+01
2.236489e+00,1.024933e+02,3.834980e-03,1.073620e+01
2.206438e+00,1.014982e+02,3.718564e-03,1.035410e+01
2.157058e+00,9.981764e+01,3.532943e-03,9.799400e+00
2.089352e+00,9.741618e+01,3.289743e-03,8.948500e+00
2.004611e+00,9.423871e+01,3.003441e-03,8.013300e+00
1.904291e+00,9.020326e+01,2.689898e-03,6.972900e+00
1.789822e+00,8.518798e+01,2.364881e-03,5.889600e+00
1.662292e+00,7.900651e+01,2.042761e-03,4.821600e+00
1.521836e+00,7.135640e+01,1.735517e-03,3.773500e+00
1.366122e+00,6.169372e+01,1.452066e-03,2.838900e+00
1.185055e+00,4.883815e+01,1.197332e-03,1.941700e+00
9.159725e-01,2.879040e+01,9.379031e-04,1.020300e+00
1.439327e+00,2.047528e+01,7.368098e-04,6.216000e-01
1.861801e+00,3.473293e+01,9.400814e-04,1.176600e+00
2.146242e+00,4.387561e+01,1.140040e-03,1.698200e+00
2.390848e+00,5.074756e+01,1.362535e-03,2.274300e+00
2.611480e+00,5.618819e+01,1.603697e-03,2.873700e+00
2.811802e+00,6.058436e+01,1.856526e-03,3.549200e+00
2.991606e+00,6.415115e+01,2.111620e-03,4.176800e+00
3.149182e+00,6.702110e+01,2.357702e-03,4.817700e+00
3.282287e+00,6.928087e+01,2.582399e-03,5.381000e+00
3.388633e+00,7.098875e+01,2.773264e-03,5.892900e+00
3.466194e+00,7.218393e+01,2.918940e-03,6.255300e+00
3.513394e+00,7.289163e+01,3.010301e-03,6.512500e+00
3.529240e+00,7.312601e+01,3.041438e-03,6.575700e+00
3.513394e+00,7.289163e+01,3.010301e-03,6.512500e+00
3.466194e+00,7.218393e+01,2.918940e-03,6.255300e+00
3.388633e+00,7.098875e+01,2.773264e-03,5.892900e+00
3.282287e+00,6.928087e+01,2.582399e-03,5.381000e+00
3.149182e+00,6.702110e+01,2.357702e-03,4.817700e+00
2.991606e+00,6.415115e+01,2.111620e-03,4.176800e+00
2.811802e+00,6.058436e+01,1.856526e-03,3.549200e+00
2.611480e+00,5.618819e+01,1.603697e-03,2.873700e+00
2.390848e+00,5.074756e+01,1.362535e-03,2.274300e+00
2.146242e+00,4.387561e+01,1.140040e-03,1.698200e+00
1.861801e+00,3.473293e+01,9.400814e-04,1.176600e+00
1.439327e+00,2.047528e+01,7.368098e-04,6.216000e-01
1.871590e+00,2.253884e+01,7.071704e-04,6.557000e-01
2.421350e+00,3.823341e+01,9.027203e-04,1.204500e+00
2.791310e+00,4.829751e+01,1.094770e-03,1.750000e+00
3.109466e+00,5.586203e+01,1.308471e-03,2.359800e+00
3.396447e+00,6.185099e+01,1.540108e-03,3.004900e+00
3.657015e+00,6.669022e+01,1.782960e-03,3.689500e+00
3.890898e+00,7.061647e+01,2.027995e-03,4.379400e+00
4.095871e+00,7.377567e+01,2.264379e-03,5.034100e+00
4.269013e+00,7.626318e+01,2.480225e-03,5.610500e+00
4.407350e+00,7.814319e+01,2.663575e-03,6.131600e+00
4.508243e+00,7.945882e+01,2.803516e-03,6.502200e+00
4.569642e+00,8.023785e+01,2.891283e-03,6.763000e+00
4.590255e+00,8.049585e+01,2.921194e-03,6.828500e+00
4.569642e+00,8.023785e+01,2.891283e-03,6.763000e+00
4.508243e+00,7.945882e+01,2.803516e-03,6.502200e+00
4.407350e+00,7.814319e+01,2.663575e-03,6.131600e+00
4.269013e+00,7.626318e+01,2.480225e-03,5.610500e+00
4.095871e+00,7.377567e+01,2.264379e-03,5.034100e+00
3.890898e+00,7.061647e+01,2.027995e-03,4.379400e+00
3.657015e+00,6.669022e+01,1.782960e-03,3.689500e+00
3.396447e+00,6.185099e+01,1.540108e-03,3.004900e+00
3.109466e+00,5.586203e+01,1.308471e-03,2.359800e+00
2.791310e+00,4.829751e+01,1.094770e-03,1.750000e+00
2.421350e+00,3.823341e+01,9.027203e-04,1.204500e+00
1.871590e+00,2.253884e+01,7.071704e-04,6.557000e-01
2.270737e+00,2.601645e+01,6.959690e-04,7.031000e-01
2.937785e+00,4.413261e+01,8.884602e-04,1.330600e+00
3.386655e+00,5.574954e+01,1.077479e-03,1.953700e+00
3.772671e+00,6.448123e+01,1.287808e-03,2.595300e+00
4.120865e+00,7.139425e+01,1.515791e-03,3.313400e+00
4.437012e+00,7.698014e+01,1.754812e-03,4.082400e+00
4.720782e+00,8.151219e+01,1.995983e-03,4.866900e+00
4.969476e+00,8.515883e+01,2.228639e-03,5.568800e+00
5.179551e+00,8.803015e+01,2.441082e-03,6.154300e+00
5.347395e+00,9.020024e+01,2.621542e-03,6.606500e+00
5.469808e+00,9.171887e+01,2.759277e-03,6.981800e+00
5.544304e+00,9.261809e+01,2.845659e-03,7.202500e+00
5.569315e+00,9.291590e+01,2.875099e-03,7.255400e+00
5.544304e+00,9.261809e+01,2.845659e-03,7.202500e+00
5.469808e+00,9.171887e+01,2.759277e-03,6.981800e+00
5.347395e+00,9.020024e+01,2.621542e-03,6.606500e+00
5.179551e+00,8.803015e+01,2.441082e-03,6.154300e+00
4.969476e+00,8.515883e+01,2.228639e-03,5.568800e+00
4.720782e+00,8.151219e+01,1.995983e-03,4.866900e+00
4.437012e+00,7.698014e+01,1.754812e-03,4.082400e+00
4.120865e+00,7.139425e+01,1.515791e-03,3.313400e+00
3.772671e+00,6.448123e+01,1.287808e-03,2.595300e+00
3.386655e+00,5.574954e+01,1.077479e-03,1.953700e+00
2.937785e+00,4.413261e+01,8.884602e-04,1.330600e+00
2.270737e+00,2.601645e+01,6.959690e-04,7.031000e-01
2.651370e+00,2.989955e+01,6.896768e-04,7.729000e-01
3.430244e+00,5.071963e+01,8.804370e-04,1.485600e+00
3.954359e+00,6.407046e+01,1.067750e-03,2.163800e+00
4.405084e+00,7.410539e+01,1.276180e-03,2.906700e+00
4.811646e+00,8.205022e+01,1.502106e-03,3.710100e+00
5.180790e+00,8.846983e+01,1.738970e-03,4.463000e+00
5.512129e+00,9.367832e+01,1.977964e-03,5.176400e+00
5.802513e+00,9.786924e+01,2.208521e-03,5.792400e+00
6.047803e+00,1.011691e+02,2.419047e-03,6.324400e+00
6.243785e+00,1.036631e+02,2.597878e-03,6.800700e+00
6.386718e+00,1.054084e+02,2.734370e-03,7.091100e+00
6.473702e+00,1.064418e+02,2.819974e-03,7.293100e+00
6.502905e+00,1.067841e+02,2.849148e-03,7.400600e+00
6.473702e+00,1.064418e+02,2.819974e-03,7.293100e+00
6.386718e+00,1.054084e+02,2.734370e-03,7.091100e+00
6.243785e+00,1.036631e+02,2.597878e-03,6.800700e+00
6.047803e+00,1.011691e+02,2.419047e-03,6.324400e+00
5.802513e+00,9.786924e+01,2.208521e-03,5.792400e+00
5.512129e+00,9.367832e+01,1.977964e-03,5.176400e+00
5.180790e+00,8.846983e+01,1.738970e-03,4.463000e+00
4.811646e+00,8.205022e+01,1.502106e-03,3.710100e+00
4.405084e+00,7.410539e+01,1.276180e-03,2.906700e+00
3.954359e+00,6.407046e+01,1.067750e-03,2.163800e+00
3.430244e+00,5.071963e+01,8.804370e-04,1.485600e+00
2.651370e+00,2.989955e+01,6.896768e-04,7.729000e-01
3.024014e+00,3.409228e+01,6.851214e-04,8.433000e-01
3.912363e+00,5.783192e+01,8.746251e-04,1.640900e+00
4.510141e+00,7.305490e+01,1.060702e-03,2.402400e+00
5.024216e+00,8.449700e+01,1.267757e-03,3.213500e+00
5.487920e+00,9.355591e+01,1.492191e-03,3.966500e+00
5.908948e+00,1.008757e+02,1.727492e-03,4.661700e+00
6.286857e+00,1.068146e+02,1.964909e-03,5.333500e+00
6.618055e+00,1.115932e+02,2.193945e-03,5.951800e+00
6.897821e+00,1.153558e+02,2.403081e-03,6.440800e+00
7.121347e+00,1.181995e+02,2.580733e-03,6.872900e+00
7.284370e+00,1.201896e+02,2.716324e-03,7.184700e+00
7.383580e+00,1.213679e+02,2.801363e-03,7.364600e+00
7.416888e+00,1.217582e+02,2.830344e-03,7.460500e+00
7.383580e+00,1.213679e+02,2.801363e-03,7.364600e+00
7.284370e+00,1.201896e+02,2.716324e-03,7.184700e+00
7.121347e+00,1.181995e+02,2.580733e-03,6.872900e+00
6.897821e+00,1.153558e+02,2.403081e-03,6.440800e+00
6.618055e+00,1.115932e+02,2.193945e-03,5.951800e+00
6.286857e+00,1.068146e+02,1.964909e-03,5.333500e+00
5.908948e+00,1.008757e+02,1.727492e-03,4.661700e+00
5.487920e+00,9.355591e+01,1.492191e-03,3.966500e+00
5.024216e+00,8.449700e+01,1.267757e-03,3.213500e+00
4.510141e+00,7.305490e+01,1.060702e-03,2.402400e+00
3.912363e+00,5.783192e+01,8.746251e-04,1.640900e+00
3.024014e+00,3.409228e+01,6.851214e-04,8.433000e-01
3.396389e+00,3.864687e+01,6.811527e-04,9.320000e-01
4.394130e+00,6.555802e+01,8.695601e-04,1.818100e+00
5.065519e+00,8.281471e+01,1.054560e-03,2.652600e+00
5.642898e+00,9.578544e+01,1.260415e-03,3.385400e+00
6.163703e+00,1.060546e+02,1.483550e-03,4.099300e+00
6.636576e+00,1.143523e+02,1.717489e-03,4.783400e+00
7.061021e+00,1.210846e+02,1.953531e-03,5.439200e+00
7.433002e+00,1.265016e+02,2.181241e-03,6.038500e+00
7.747219e+00,1.307669e+02,2.389166e-03,6.578600e+00
7.998270e+00,1.339905e+02,2.565789e-03,7.031600e+00
8.181368e+00,1.362464e+02,2.700596e-03,7.362500e+00
8.292795e+00,1.375821e+02,2.785142e-03,7.604000e+00
8.330204e+00,1.380245e+02,2.813956e-03,7.654200e+00
8.292795e+00,1.375821e+02,2.785142e-03,7.604000e+00
8.181368e+00,1.362464e+02,2.700596e-03,7.362500e+00
7.998270e+00,1.339905e+02,2.565789e-03,7.031600e+00
7.747219e+00,1.307669e+02,2.389166e-03,6.578600e+00
7.433002e+00,1.265016e+02,2.181241e-03,6.038500e+00
7.061021e+00,1.210846e+02,1.953531e-03,5.439200e+00
6.636576e+00,1.143523e+02,1.717489e-03,4.783400e+00
6.163703e+00,1.060546e+02,1.483550e-03,4.099300e+00
5.642898e+00,9.578544e+01,1.260415e-03,3.385400e+00
5.065519e+00,8.281471e+01,1.054560e-03,2.652600e+00
4.394130e+00,6.555802e+01,8.695601e-04,1.818100e+00
3.396389e+00,3.864687e+01,6.811527e-04,9.320000e-01
3.774438e+00,4.364916e+01,6.773105e-04,1.019500e+00
4.883239e+00,7.404358e+01,8.646560e-04,1.992600e+00
5.629360e+00,9.353391e+01,1.048612e-03,2.787500e+00
6.271006e+00,1.081835e+02,1.253307e-03,3.506600e+00
6.849782e+00,1.197818e+02,1.475184e-03,4.230400e+00
7.375291e+00,1.291536e+02,1.707803e-03,4.888200e+00
7.846981e+00,1.367573e+02,1.942514e-03,5.583900e+00
8.260368e+00,1.428754e+02,2.168940e-03,6.221200e+00
8.609559e+00,1.476928e+02,2.375693e-03,6.782600e+00
8.888555e+00,1.513336e+02,2.551320e-03,7.205400e+00
9.092034e+00,1.538815e+02,2.685366e-03,7.554200e+00
9.215864e+00,1.553902e+02,2.769436e-03,7.733300e+00
9.257437e+00,1.558898e+02,2.798087e-03,7.823000e+00
9.215864e+00,1.553902e+02,2.769436e-03,7.733300e+00
9.092034e+00,1.538815e+02,2.685366e-03,7.554200e+00
8.888555e+00,1.513336e+02,2.551320e-03,7.205400e+00
8.609559e+00,1.476928e+02,2.375693e-03,6.782600e+00
8.260368e+00,1.428754e+02,2.168940e-03,6.221200e+00
7.846981e+00,1.367573e+02,1.942514e-03,5.583900e+00
7.375291e+00,1.291536e+02,1.707803e-03,4.888200e+00
6.849782e+00,1.197818e+02,1.475184e-03,4.230400e+00
6.271006e+00,1.081835e+02,1.253307e-03,3.506600e+00
5.629360e+00,9.353391e+01,1.048612e-03,2.787500e+00
4.883239e+00,7.404358e+01,8.646560e-04,1.992600e+00
3.774438e+00,4.364916e+01,6.773105e-04,1.019500e+00
4.162918e+00,4.919994e+01,6.733123e-04,1.105500e+00
5.385842e+00,8.345956e+01,8.595524e-04,2.111800e+00
6.208757e+00,1.054284e+02,1.042423e-03,2.883000e+00
6.916444e+00,1.219410e+02,1.245909e-03,3.625200e+00
7.554790e+00,1.350143e+02,1.466477e-03,4.318800e+00
8.134386e+00,1.455778e+02,1.697723e-03,5.078100e+00
8.654624e+00,1.541484e+02,1.931049e-03,5.756100e+00
9.110559e+00,1.610446e+02,2.156138e-03,6.382700e+00
9.495690e+00,1.664746e+02,2.361671e-03,6.897800e+00
9.803402e+00,1.705785e+02,2.536261e-03,7.355200e+00
1.002782e+01,1.734503e+02,2.669516e-03,7.633700e+00
1.016440e+01,1.751509e+02,2.753090e-03,7.854600e+00
1.021025e+01,1.757141e+02,2.781572e-03,7.941900e+00
1.016440e+01,1.751509e+02,2.753090e-03,7.854600e+00
1.002782e+01,1.734503e+02,2.669516e-03,7.633700e+00
9.803402e+00,1.705785e+02,2.536261e-03,7.355200e+00
9.495690e+00,1.664746e+02,2.361671e-03,6.897800e+00
9.110559e+00,1.610446e+02,2.156138e-03,6.382700e+00
8.654624e+00,1.541484e+02,1.931049e-03,5.756100e+00
8.134386e+00,1.455778e+02,1.697723e-03,5.078100e+00
7.554790e+00,1.350143e+02,1.466477e-03,4.318800e+00
6.916444e+00,1.219410e+02,1.245909e-03,3.625200e+00
6.208757e+00,1.054284e+02,1.042423e-03,2.883000e+00
5.385842e+00,8.345956e+01,8.595524e-04,2.111800e+00
4.162918e+00,4.919994e+01,6.733123e-04,1.105500e+00
4.566046e+00,5.541140e+01,6.690456e-04,1.207800e+00
5.907396e+00,9.399627e+01,8.541058e-04,2.223800e+00
6.810000e+00,1.187387e+02,1.035817e-03,3.003500e+00
7.586218e+00,1.373360e+02,1.238015e-03,3.711700e+00
8.286381e+00,1.520597e+02,1.457184e-03,4.493500e+00
8.922103e+00,1.639569e+02,1.686965e-03,5.231700e+00
9.492721e+00,1.736095e+02,1.918813e-03,5.915200e+00
9.992807e+00,1.813764e+02,2.142476e-03,6.481700e+00
1.041523e+01,1.874919e+02,2.346706e-03,7.033600e+00
1.075274e+01,1.921139e+02,2.520190e-03,7.493100e+00
